Date,Close/Last,Volume,Open,High,Low
05/06/2021,$483.61,2537227,$485.67,$485.67,$475.92
05/05/2021,$486.69,1875287,$495.69,$498.625,$484.44
05/04/2021,$490.70,2528948,$499.47,$499.47,$484.83
05/03/2021,$503.46,1458698,$510.97,$511.74,$501.121
04/30/2021,$508.34,1950559,$514.13,$515.05,$507.15
04/29/2021,$516.09,1592562,$518.11,$520.45,$510.62
04/28/2021,$515.48,1472191,$515.24,$519.1299,$510.015
04/27/2021,$517.32,1944013,$518.00,$519.155,$511.3455
04/26/2021,$515.70,1387542,$513.57,$516.31,$510.25
04/23/2021,$515.84,2257590,$508.79,$517.4973,$508.395
04/22/2021,$507.29,2084841,$508.08,$512.77,$504.06
04/21/2021,$512.34,1678305,$515.02,$515.48,$509.55
04/20/2021,$514.21,1677468,$515.29,$517.29,$510.60
04/19/2021,$516.17,1917732,$523.13,$524.00,$514.4401
04/16/2021,$525.08,2031733,$524.21,$525.44,$518.55
04/15/2021,$523.25,2122337,$515.67,$524.59,$515.10
04/14/2021,$510.63,1956447,$514.00,$517.78,$509.13
04/13/2021,$514.86,2195707,$506.85,$517.2645,$506.78
04/12/2021,$506.03,1584592,$499.29,$506.94,$498.44
04/09/2021,$504.04,1887016,$498.37,$504.44,$492.60
04/08/2021,$499.84,2026282,$500.16,$504.60,$498.1401
04/07/2021,$493.41,1576981,$492.98,$494.85,$487.89
04/06/2021,$491.34,1878330,$492.32,$495.59,$487.57
04/05/2021,$491.62,2982522,$483.69,$495.51,$480.50
04/01/2021,$483.34,2664694,$483.12,$487.04,$480.71
03/31/2021,$475.37,3155889,$469.70,$482.41,$468.70
03/30/2021,$465.46,2436593,$462.58,$469.0925,$461.50
03/29/2021,$469.32,3142203,$469.03,$472.00,$462.50
03/26/2021,$469.09,3615888,$450.25,$469.77,$449.05
03/25/2021,$450.99,3201472,$448.33,$456.87,$445.41
03/24/2021,$451.51,5214125,$464.764,$465.61,$448.34
03/23/2021,$460.20,5316974,$457.35,$466.88,$456.41
03/22/2021,$452.41,2944311,$444.86,$457.82,$444.86
03/19/2021,$441.50,3923830,$439.18,$444.50,$438.14
03/18/2021,$439.18,2932687,$443.16,$446.86,$438.50
03/17/2021,$451.01,2502732,$445.44,$453.94,$441.02
03/16/2021,$450.54,2618819,$452.01,$457.41,$449.6701
03/15/2021,$447.59,2508699,$444.40,$447.79,$437.77
03/12/2021,$444.30,2183051,$443.45,$445.89,$438.60
03/11/2021,$451.06,2762233,$448.136,$454.07,$447.305
03/10/2021,$437.01,2747267,$445.728,$448.46,$436.82
03/09/2021,$439.18,3926385,$437.84,$442.75,$436.00
03/08/2021,$421.20,3885123,$439.76,$440.99,$420.78
03/05/2021,$440.83,4614971,$444.88,$444.95,$423.7101
03/04/2021,$439.06,4486442,$446.45,$457.53,$437.63
03/03/2021,$448.45,2808148,$463.22,$464.68,$448.09
03/02/2021,$466.59,2211002,$473.03,$473.8016,$463.46
03/01/2021,$469.57,2358980,$465.68,$470.50,$462.65
02/26/2021,$459.67,3154846,$462.805,$467.32,$456.01
02/25/2021,$459.16,3252503,$471.24,$476.31,$456.01
02/24/2021,$476.62,3390646,$463.49,$477.35,$460.29
02/23/2021,$467.80,4164345,$461.02,$471.44,$450.12
02/22/2021,$467.33,2510485,$470.48,$472.10,$466.66
02/19/2021,$479.12,2720714,$487.16,$488.65,$476.10
02/18/2021,$488.37,1803375,$486.32,$489.80,$480.00
02/17/2021,$491.23,2114019,$495.41,$495.55,$485.51
02/16/2021,$501.64,1846163,$500.03,$506.51,$497.595
02/12/2021,$498.84,1450621,$495.16,$499.36,$491.76
02/11/2021,$496.62,1609829,$494.53,$497.00,$491.08
02/10/2021,$492.67,1764466,$499.17,$499.9874,$490.27
02/09/2021,$496.05,1571477,$495.00,$497.95,$492.01
02/08/2021,$493.76,1727272,$494.26,$497.86,$489.21
02/05/2021,$492.12,1675141,$490.92,$495.10,$488.00
02/04/2021,$489.38,2005114,$484.22,$489.88,$481.92
02/03/2021,$481.92,2146948,$487.09,$488.85,$479.17
02/02/2021,$484.93,3022025,$473.65,$487.37,$472.55
02/01/2021,$470.00,2554774,$462.28,$474.80,$459.82
01/29/2021,$458.77,3061106,$462.17,$465.00,$455.11
01/28/2021,$465.67,3000726,$459.07,$475.02,$459.07
01/27/2021,$460.00,3586353,$470.99,$473.67,$455.07
01/26/2021,$476.28,2363124,$473.73,$477.22,$467.76
01/25/2021,$473.44,2697405,$474.51,$477.70,$463.98
01/22/2021,$472.44,2534274,$472.50,$476.35,$470.61
01/21/2021,$472.02,2771772,$470.26,$474.69,$466.10
01/20/2021,$469.73,3858988,$462.73,$472.385,$458.77
01/19/2021,$456.50,4419205,$461.17,$461.5899,$453.34
01/15/2021,$458.08,3200352,$462.50,$467.88,$457.49
01/14/2021,$463.27,3508273,$472.41,$473.55,$462.20
01/13/2021,$472.05,2105915,$472.00,$477.85,$469.30
01/12/2021,$471.65,2964880,$474.41,$475.00,$464.00
01/11/2021,$474.24,2383254,$481.99,$482.59,$471.30
01/08/2021,$485.10,2266132,$480.00,$485.54,$477.21
01/07/2021,$477.74,2901232,$471.00,$479.64,$468.25
01/06/2021,$466.31,4156589,$474.0984,$475.8666,$466.00
01/05/2021,$485.69,2010099,$485.88,$486.08,$479.195
01/04/2021,$485.34,3612949,$500.30,$500.79,$476.28
12/31/2020,$500.12,1462236,$497.99,$500.66,$494.89
12/30/2020,$497.45,1529878,$503.05,$504.37,$496.3275
12/29/2020,$502.11,1434200,$501.165,$505.35,$499.74
12/28/2020,$498.95,1515441,$505.61,$506.04,$496.815
12/24/2020,$499.86,589182,$499.16,$503.01,$497.28
12/23/2020,$496.91,1428583,$505.13,$505.46,$496.59
12/22/2020,$504.17,1701985,$498.36,$506.92,$495.83
12/21/2020,$498.39,2412884,$498.05,$502.00,$491.50
12/18/2020,$502.95,4667387,$497.61,$504.07,$493.57
12/17/2020,$495.36,2178354,$493.00,$496.99,$490.63
12/16/2020,$489.90,2555596,$485.00,$491.50,$484.11
12/15/2020,$482.64,2559319,$489.05,$489.50,$480.53
12/14/2020,$486.42,3945198,$475.61,$488.41,$475.50
12/11/2020,$475.91,3561554,$475.975,$478.89,$468.82
12/10/2020,$476.87,3922009,$483.74,$488.29,$470.95
12/09/2020,$483.74,3449121,$496.03,$497.00,$479.26
12/08/2020,$495.28,2175673,$492.29,$496.04,$486.2001
12/07/2020,$492.25,3441683,$487.00,$499.29,$487.00
12/04/2020,$486.00,2749793,$485.67,$491.3899,$484.3601
12/03/2020,$484.28,3062675,$482.21,$492.81,$481.50
12/02/2020,$481.26,2107080,$475.67,$481.32,$470.12
12/01/2020,$479.15,2533070,$482.01,$482.01,$471.6328
11/30/2020,$478.47,2786955,$480.00,$480.86,$469.20
11/27/2020,$477.03,1815490,$476.90,$482.405,$474.86
11/25/2020,$470.08,2634472,$466.29,$472.525,$464.845
11/24/2020,$462.70,2588241,$461.41,$464.49,$456.6778
11/23/2020,$460.61,2371433,$464.633,$467.00,$456.17
11/20/2020,$462.92,1851107,$465.16,$470.00,$462.36
11/19/2020,$466.41,3132704,$460.00,$471.04,$459.26
11/18/2020,$459.47,2063159,$466.71,$467.90,$459.26
11/17/2020,$467.95,2407597,$461.66,$469.9099,$460.00
11/16/2020,$460.95,2522187,$460.43,$469.53,$458.2501
11/13/2020,$469.34,2966003,$467.45,$470.60,$459.00
11/12/2020,$462.58,2115319,$473.49,$474.933,$461.15
11/11/2020,$467.75,2634159,$458.49,$470.12,$457.50
11/10/2020,$452.00,4920340,$466.72,$468.01,$446.00
11/09/2020,$471.14,3625298,$494.696,$499.41,$470.76
11/06/2020,$494.63,1956305,$494.95,$498.72,$483.00
11/05/2020,$496.47,2400994,$499.27,$502.53,$489.80
11/04/2020,$487.23,4524341,$477.93,$494.94,$474.47
11/03/2020,$454.02,1758640,$448.99,$457.844,$445.67
11/02/2020,$444.94,2479005,$451.00,$456.185,$438.94
10/30/2020,$447.10,3128709,$458.32,$459.50,$442.51
10/29/2020,$461.11,2125281,$459.32,$464.73,$457.28
10/28/2020,$456.97,2677304,$469.165,$470.97,$455.88
10/27/2020,$478.56,1896459,$479.78,$481.89,$473.47
10/26/2020,$475.20,2337431,$480.884,$488.78,$470.13
10/23/2020,$488.50,1899599,$486.41,$488.51,$479.51
10/22/2020,$483.60,2615048,$496.72,$496.86,$479.40
10/21/2020,$495.96,1369735,$492.05,$499.81,$490.57
10/20/2020,$494.58,1454449,$495.25,$500.165,$491.91
10/19/2020,$495.20,1931403,$507.75,$507.75,$493.195
10/16/2020,$502.82,2441382,$504.00,$510.34,$500.70
10/15/2020,$501.15,2043107,$499.26,$502.50,$491.85
10/14/2020,$506.31,2033159,$514.34,$516.95,$501.60
10/13/2020,$514.31,2438132,$512.19,$519.60,$511.9001
10/12/2020,$510.89,3149650,$508.26,$516.00,$499.54
10/09/2020,$502.16,1853780,$491.77,$502.17,$491.176
10/08/2020,$490.84,1590732,$499.05,$499.489,$487.56
10/07/2020,$493.15,2025769,$484.35,$493.98,$481.43
10/06/2020,$478.98,2041545,$485.00,$491.51,$477.50
10/05/2020,$486.47,1984130,$483.25,$486.69,$478.99
10/02/2020,$478.99,2780946,$487.99,$496.78,$478.64
10/01/2020,$499.51,2264603,$497.425,$501.50,$495.76
09/30/2020,$490.43,3508159,$488.13,$497.24,$486.22
09/29/2020,$489.33,2043887,$489.94,$493.45,$484.17
09/28/2020,$488.51,2844778,$487.97,$489.39,$481.18
09/25/2020,$479.78,2541114,$469.23,$481.58,$466.01
09/24/2020,$467.67,2838781,$466.93,$471.425,$460.27
09/23/2020,$470.39,2671337,$486.88,$488.00,$468.2301
09/22/2020,$486.78,2629133,$479.31,$487.20,$469.56
09/21/2020,$475.64,3913745,$460.31,$475.86,$456.725
09/18/2020,$467.55,7182302,$477.395,$478.34,$452.52
09/17/2020,$474.30,4560776,$464.442,$475.17,$460.50
09/16/2020,$476.00,8472420,$505.50,$505.50,$475.50
09/15/2020,$497.67,5682447,$493.74,$499.6899,$491.49
09/14/2020,$485.91,4463826,$484.99,$490.44,$476.87
09/11/2020,$471.35,4414226,$487.08,$489.41,$464.48
09/10/2020,$476.26,4248135,$491.15,$501.85,$473.5001
09/09/2020,$479.46,3312148,$473.905,$483.49,$462.48
09/08/2020,$462.13,4533544,$471.895,$481.48,$461.18
09/04/2020,$491.94,3900326,$504.65,$511.35,$471.71
09/03/2020,$507.80,5837638,$526.035,$527.63,$493.42
09/02/2020,$533.80,2783438,$536.25,$536.88,$521.41
09/01/2020,$527.95,2422061,$515.00,$528.536,$514.48
08/31/2020,$513.39,2346705,$513.86,$516.73,$507.77
08/28/2020,$516.44,1926261,$512.33,$518.797,$510.94
08/27/2020,$510.32,3631779,$519.01,$523.3238,$504.46
08/26/2020,$528.49,7780346,$496.95,$533.6979,$492.23
08/25/2020,$484.43,3967365,$476.67,$484.65,$474.425
08/24/2020,$476.30,1840607,$478.14,$480.02,$469.52
08/21/2020,$473.22,2645579,$477.09,$477.28,$470.34
08/20/2020,$478.48,2484983,$460.99,$479.80,$458.8868
08/19/2020,$462.01,2439150,$464.29,$468.11,$457.5871
08/18/2020,$463.51,2097690,$454.79,$464.50,$452.84
08/17/2020,$451.58,1555942,$450.00,$456.10,$449.20
08/14/2020,$447.60,1111145,$451.39,$452.814,$444.4262
08/13/2020,$450.02,2028199,$446.07,$455.90,$446.07
08/12/2020,$445.36,2224424,$437.37,$447.9299,$437.37
08/11/2020,$435.23,1900223,$440.26,$444.48,$431.59
08/10/2020,$443.29,1837078,$450.37,$451.125,$436.50
08/07/2020,$449.57,3289685,$460.87,$461.79,$445.09
08/06/2020,$464.11,2362002,$451.35,$464.37,$449.13
08/05/2020,$449.51,2353535,$449.09,$454.035,$446.345
08/04/2020,$446.92,2622566,$448.26,$449.0799,$440.70
08/03/2020,$447.97,2076479,$449.84,$450.74,$442.28
07/31/2020,$444.32,2035254,$441.98,$444.4385,$434.80
07/30/2020,$438.88,1448955,$429.98,$440.50,$426.81
07/29/2020,$436.30,1489294,$435.16,$440.48,$435.04
07/28/2020,$432.26,1463467,$436.83,$438.26,$431.33
07/27/2020,$437.10,1621956,$431.77,$438.36,$431.01
07/24/2020,$430.31,1901029,$425.00,$435.00,$423.4406
07/23/2020,$431.74,2313874,$445.04,$448.81,$430.3001
07/22/2020,$445.05,1400685,$447.55,$449.3712,$441.76
07/21/2020,$444.28,2027852,$456.07,$456.9899,$441.75
07/20/2020,$455.27,3512508,$434.06,$456.89,$433.00
07/17/2020,$432.42,2568205,$428.12,$433.50,$423.70
07/16/2020,$426.29,2678060,$428.43,$430.59,$418.505
07/15/2020,$433.01,2566648,$434.91,$439.63,$428.7341
07/14/2020,$433.78,5666716,$435.74,$437.21,$416.29
07/13/2020,$442.47,3480659,$469.77,$470.61,$440.64
07/10/2020,$466.20,3676513,$460.83,$467.21,$455.48
07/09/2020,$460.84,2269815,$460.44,$463.80,$451.88
07/08/2020,$457.68,1999227,$453.76,$458.2424,$452.00
07/07/2020,$449.36,2684565,$452.59,$459.44,$448.72
07/06/2020,$452.59,2761224,$448.00,$455.53,$444.69
07/02/2020,$442.95,2502970,$445.00,$448.16,$441.36
07/01/2020,$439.81,2581983,$434.80,$442.045,$433.621
06/30/2020,$435.31,2945149,$426.68,$436.91,$423.86
06/29/2020,$424.20,2623877,$427.11,$428.48,$416.032
06/26/2020,$426.92,3829731,$436.00,$438.18,$424.7129
06/25/2020,$436.95,2275241,$430.01,$437.99,$427.5801
06/24/2020,$431.68,3329423,$440.00,$442.67,$427.47
06/23/2020,$440.55,3065927,$440.07,$446.15,$436.01
06/22/2020,$438.64,3156280,$428.96,$438.95,$428.54
06/19/2020,$428.01,3931569,$423.76,$429.27,$419.65
06/18/2020,$420.46,2578409,$413.50,$420.84,$413.00
06/17/2020,$413.49,2112320,$414.00,$417.46,$411.36
06/16/2020,$411.67,3766685,$407.83,$414.68,$405.475
06/15/2020,$401.34,3783968,$398.80,$406.11,$397.00
06/12/2020,$406.54,8332571,$409.30,$411.72,$395.41
06/11/2020,$387.67,4123651,$400.00,$404.20,$387.37
06/10/2020,$406.82,3611582,$399.59,$409.98,$399.49
06/09/2020,$397.16,2279327,$397.03,$402.31,$394.15
06/08/2020,$397.78,2592963,$391.00,$398.10,$385.84
06/05/2020,$392.90,2793982,$384.64,$396.17,$382.00
06/04/2020,$385.80,2422986,$389.50,$395.7201,$382.28
06/03/2020,$389.92,2537092,$390.82,$391.14,$387.46
06/02/2020,$390.44,2509555,$389.92,$390.91,$382.03
06/01/2020,$389.68,2035186,$387.08,$389.99,$382.895
05/29/2020,$386.60,5937467,$382.62,$389.05,$377.075
05/28/2020,$379.83,2904450,$372.50,$386.90,$372.50
05/27/2020,$375.17,3553278,$373.24,$375.70,$361.44
05/26/2020,$376.63,3525983,$391.00,$391.27,$374.8103
05/22/2020,$385.26,1688159,$381.39,$386.52,$380.95
05/21/2020,$382.17,2261384,$382.00,$385.12,$380.60
05/20/2020,$383.63,2824862,$377.21,$384.40,$377.06
05/19/2020,$372.20,2753685,$369.88,$376.00,$368.89
05/18/2020,$367.97,2352319,$371.59,$375.49,$367.21
05/15/2020,$365.30,2626904,$351.57,$365.48,$351.53
05/14/2020,$355.39,2752031,$354.00,$357.00,$348.01
05/13/2020,$358.56,3365501,$366.45,$367.43,$352.71
05/12/2020,$365.10,2071782,$371.46,$372.72,$364.55
05/11/2020,$371.42,2266282,$365.84,$373.63,$364.50
05/08/2020,$367.51,2548366,$370.00,$371.0999,$365.41
05/07/2020,$366.78,2466063,$368.82,$369.50,$365.501
05/06/2020,$362.52,2319702,$357.92,$366.79,$357.1301
05/05/2020,$356.13,2377555,$353.38,$359.70,$352.39
05/04/2020,$349.11,2372392,$340.74,$350.596,$340.00
05/01/2020,$343.84,2578615,$347.24,$350.3099,$340.26
04/30/2020,$353.64,3902173,$348.01,$356.23,$346.55
04/29/2020,$349.17,5006415,$339.53,$351.25,$335.44
04/28/2020,$333.45,3895571,$353.09,$353.45,$332.57
04/27/2020,$348.50,2375636,$348.80,$349.96,$345.12
04/24/2020,$344.10,2146162,$338.00,$344.70,$333.5011
04/23/2020,$335.37,2120251,$338.90,$341.75,$334.80
04/22/2020,$336.77,2231819,$337.41,$339.38,$332.8006
04/21/2020,$328.99,3548202,$340.90,$342.763,$325.21
04/20/2020,$344.88,2771970,$340.79,$348.50,$338.75
04/17/2020,$344.11,3342418,$350.091,$350.38,$340.50
04/16/2020,$342.70,3918632,$339.71,$345.515,$336.035
04/15/2020,$332.55,2818631,$335.34,$339.2242,$329.645
04/14/2020,$340.765,3858854,$328.77,$342.095,$328.47
04/13/2020,$320.65,1838954,$315.94,$320.90,$313.75
04/09/2020,$318.70,3300177,$318.65,$320.78,$310.79
04/08/2020,$317.18,4002545,$313.88,$317.72,$308.20
04/07/2020,$308.93,5422270,$327.41,$328.32,$306.30
04/06/2020,$319.13,5145092,$306.56,$320.51,$299.955
04/03/2020,$293.61,3934718,$302.06,$303.47,$289.71
04/02/2020,$303.96,3590071,$297.76,$306.50,$293.18
04/01/2020,$301.21,3902957,$307.00,$309.6105,$298.32
03/31/2020,$318.24,6414549,$316.41,$326.3344,$312.68
03/30/2020,$318.39,4340463,$308.89,$322.97,$308.01
03/27/2020,$305.83,4862124,$311.70,$314.2872,$300.63
03/26/2020,$322.67,4534399,$305.99,$324.43,$305.69
03/25/2020,$305.91,4830363,$308.00,$317.65,$298.13
03/24/2020,$310.00,6592213,$322.96,$326.99,$301.59
03/23/2020,$307.27,6016822,$296.67,$312.49,$287.78
03/20/2020,$295.34,7461753,$312.92,$324.80,$293.77
03/19/2020,$307.51,6023835,$291.77,$318.705,$281.10
03/18/2020,$294.61,7293306,$290.00,$296.87,$255.1314
03/17/2020,$311.81,6189140,$291.20,$312.95,$278.35
03/16/2020,$286.03,7140139,$288.356,$307.11,$283.25
03/13/2020,$335.50,8935220,$312.88,$336.00,$298.0001
03/12/2020,$285.00,7230152,$290.41,$310.13,$283.0001
03/11/2020,$315.23,4874326,$324.32,$326.357,$309.00
03/10/2020,$332.38,5973672,$318.98,$332.94,$309.31
03/09/2020,$305.79,5291910,$311.68,$322.44,$305.33
03/06/2020,$336.77,5622911,$340.45,$344.1599,$326.60
03/05/2020,$351.03,3199006,$355.06,$360.45,$347.19
03/04/2020,$363.85,4146282,$354.38,$364.27,$350.08
03/03/2020,$348.34,4204501,$361.76,$364.95,$344.04
03/02/2020,$360.28,5398135,$349.81,$360.75,$342.61
02/28/2020,$345.12,6469131,$324.42,$345.46,$324.00
02/27/2020,$337.52,4737676,$340.00,$352.2396,$337.27
02/26/2020,$351.34,3494105,$349.40,$360.07,$348.60
02/25/2020,$347.80,4188112,$361.00,$363.97,$346.28
02/24/2020,$357.41,3924013,$355.39,$363.46,$349.00
02/21/2020,$372.95,2743135,$378.02,$378.34,$368.75
02/20/2020,$378.96,3789340,$384.00,$386.745,$373.48
02/19/2020,$383.28,2580455,$383.83,$385.00,$381.48
02/18/2020,$378.85,2074715,$380.20,$382.59,$378.59
02/14/2020,$379.67,1690561,$376.28,$379.83,$375.85
02/13/2020,$374.84,1917119,$372.56,$377.71,$372.39
02/12/2020,$374.29,2355797,$370.64,$374.425,$367.1538
02/11/2020,$369.28,2005005,$373.03,$373.70,$367.25
02/10/2020,$370.00,2427076,$365.44,$370.81,$365.22
02/07/2020,$366.09,2092872,$366.00,$369.34,$364.38
02/06/2020,$367.46,2224882,$366.16,$368.25,$363.01
02/05/2020,$365.55,2463385,$373.99,$374.475,$362.31
02/04/2020,$366.74,3052967,$363.43,$367.444,$360.45
02/03/2020,$358.00,2693989,$353.41,$358.67,$352.29
01/31/2020,$351.14,3692938,$355.84,$355.84,$348.296
01/30/2020,$356.74,1834931,$349.6935,$356.82,$349.6935
01/29/2020,$351.66,1523203,$356.6965,$356.6965,$351.36
01/28/2020,$354.63,2270756,$349.00,$355.66,$347.12
01/27/2020,$346.90,2652030,$341.04,$349.90,$340.40
01/24/2020,$351.37,1640163,$354.10,$355.69,$349.20
01/23/2020,$351.76,2084658,$351.02,$352.16,$347.85
01/22/2020,$350.06,1600485,$352.60,$354.28,$349.96
01/21/2020,$350.00,2121335,$346.37,$352.37,$345.62
01/17/2020,$349.74,2536157,$349.00,$349.95,$346.3825
01/16/2020,$345.38,2439600,$345.98,$345.99,$342.76
01/15/2020,$342.94,2213374,$346.42,$347.50,$342.46
01/14/2020,$344.63,2274687,$347.01,$347.27,$343.15
01/13/2020,$345.63,2069555,$341.54,$345.73,$341.22
01/10/2020,$339.81,1481141,$342.05,$343.36,$339.62
01/09/2020,$340.45,1626380,$340.14,$341.8099,$338.19
01/08/2020,$337.87,2248531,$333.81,$339.23,$333.40
01/07/2020,$333.39,2507261,$334.15,$334.79,$332.305
01/06/2020,$333.71,1875122,$328.29,$333.91,$328.19
01/03/2020,$331.81,1579368,$329.17,$332.98,$328.69
01/02/2020,$334.43,1990496,$330.00,$334.48,$329.17
12/31/2019,$329.81,1592512,$326.25,$329.94,$326.25
12/30/2019,$328.34,1896731,$330.35,$330.465,$325.165
12/27/2019,$330.79,1229983,$332.88,$332.88,$329.7701
12/26/2019,$331.20,1056199,$329.63,$331.28,$329.63
12/24/2019,$329.64,1066406,$329.00,$331.54,$328.68
12/23/2019,$328.95,2210706,$328.83,$329.88,$327.26
12/20/2019,$327.61,4233263,$328.37,$330.00,$325.62
12/19/2019,$327.63,2561397,$324.38,$327.96,$324.26
12/18/2019,$324.38,2332734,$322.10,$326.82,$322.0066
12/17/2019,$322.85,2332492,$325.04,$325.08,$321.75
12/16/2019,$323.80,3438739,$319.27,$325.25,$319.27
12/13/2019,$317.94,6608031,$314.11,$321.7299,$313.74
12/12/2019,$305.96,3127412,$303.00,$306.5838,$300.72
12/11/2019,$303.74,2929453,$305.15,$305.38,$301.48
12/10/2019,$304.17,2156696,$306.62,$309.03,$304.10
12/09/2019,$307.05,2895186,$308.91,$310.91,$306.70
12/06/2019,$306.23,1733188,$306.20,$306.745,$303.16
12/05/2019,$303.03,1698102,$303.13,$304.24,$301.00
12/04/2019,$302.51,1522832,$305.00,$305.325,$301.28
12/03/2019,$303.91,1661171,$298.24,$304.46,$297.32
12/02/2019,$302.75,2894691,$309.22,$309.90,$299.51
11/29/2019,$309.53,1175056,$308.52,$310.00,$308.00
11/27/2019,$309.06,1470036,$308.50,$309.17,$305.74
11/26/2019,$307.90,2619497,$305.00,$309.06,$304.89
11/25/2019,$305.28,2205626,$300.48,$305.45,$300.48
